Datetime,Imputed_PM25_15,Imputed_AOD_15,NDVI_2019_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,RHDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15
2019-04-30 00:00,107.5520253,0.663410763,0.168455789,1.8355,306.3614502,22.62111092,2.942217112,122.2559204,976.8285156,1123.420898
2019-05-01 00:00,107.5520253,0.4165,0.1675,2.133,306.3080444,22.73861504,2.961694956,101.0541306,976.1379688,1118.712769
2019-05-02 00:00,107.5520253,0.697671878,0.164930551,2.5235,305.0545654,29.96429825,2.992690086,73.07556152,978.2717188,939.9290771
2019-05-03 00:00,107.5520253,0.3185,0.161190343,2.24,304.2434082,30.68971634,2.581575394,30.85110474,980.5019531,954.2735596
2019-05-04 00:00,107.5520253,0.2685,0.156901464,1.3005,303.281311,23.4509201,3.183292866,318.0338135,982.0810938,1111.817383
2019-05-05 00:00,107.5520253,0.1965,0.152685998,1.381,304.1140747,20.01649857,3.54882741,316.2262878,982.2517188,1246.661255
2019-05-06 00:00,107.5520253,0.241,0.149166033,1.226,304.462677,23.55546951,3.131597519,301.6281738,979.7410938,1142.194946
2019-05-07 00:00,107.5520253,0.7105,0.146963655,1.892,304.988739,21.04308701,2.778175831,305.7304382,978.5360938,832.3959961
2019-05-08 00:00,184.6666667,0.4485978,0.146700948,1.5695,306.0945435,19.97772598,3.048901081,292.5814514,978.5164063,1117.757324
2019-05-09 00:00,157.78125,0.51,0.149,1.592,306.3653259,20.40034485,4.062869072,280.041748,977.4515625,1099.401978
2019-05-10 00:00,85.51086957,0.6445,0.154251517,2.1735,307.2545776,19.91210175,4.569512367,281.0842896,978.4185938,1240.801147
2019-05-11 00:00,105.46875,0.663410763,0.161920691,2.0815,304.9286194,30.95141983,3.004107475,318.9414673,981.0560938,970.8692627
2019-05-12 00:00,157.65625,0.663410763,0.171241334,2.5085,305.0161743,30.62174606,2.492444515,317.7055969,980.4258594,929.5303955
2019-05-13 00:00,133.3645833,0.755290638,0.181447257,1.9065,304.973877,32.39511108,1.460247755,297.0059204,979.4148438,924.5389404
2019-05-14 00:00,57.17708333,0.413,0.191772273,3.115,302.907074,49.46721649,1.968375206,341.2307739,980.1377344,796.3721313
2019-05-15 00:00,87.32954545,0.663410763,0.201450195,0.766,303.7717285,43.74219894,1.625038624,144.1703491,981.2757031,421.3995972
2019-05-16 00:00,67.82608696,0.663410763,0.209714833,0.5675,303.9941406,42.59867859,1.95299542,354.9967957,982.2248438,822.220459
2019-05-17 00:00,79.60869565,0.811016331,0.2158,3.043,301.5328369,56.03938293,2.249420643,297.2882996,982.1273438,663.727478
2019-05-18 00:00,39.57291667,0.688,0.219127247,3.3135,301.2408447,58.45798492,3.319163322,299.5650635,981.5678125,832.3120728
2019-05-19 00:00,78.23958333,0.510187737,0.219869079,2.3655,303.8498535,40.02727509,3.1195364,307.5596619,982.2623438,971.1679077
2019-05-20 00:00,102.28125,0.663410763,0.21838574,2.601,305.0787964,30.62885857,3.028915644,318.2235107,982.6675781,911.7655029
2019-05-21 00:00,79.84375,0.4675,0.215037472,2.935,305.8582153,29.34671974,2.763644218,301.3749695,981.3457813,998.4848633
2019-05-22 00:00,71,0.663410763,0.210184521,0.4605,305.8560791,32.89764786,2.457735538,244.8298645,979.7136719,677.4093018
